40000	1506433770
40000	1506433771
5320	1506433771
40080	1506433772
12240	1506433773
40058	1506433773
40048	1506433774
40077	1506433775
40056	1506433776
40061	1506433777
40070	1506433778
40066	1506433779
40058	1506433780
40038	1506433781
40065	1506433782
40056	1506433783
40078	1506433784
40049	1506433785
40065	1506433786
40052	1506433787
3980	1506433788
40052	1506433788
40065	1506433789
40067	1506433790
40074	1506433791
40069	1506433792
40063	1506433793
40054	1506433794
40067	1506433795
40063	1506433796
40074	1506433797
40077	1506433798
40056	1506433799
40067	1506433800
40060	1506433801
40055	1506433802
40062	1506433803
40061	1506433804
40062	1506433805
40055	1506433806
40062	1506433807
40062	1506433808
16940	1506433809
40067	1506433809
40068	1506433810
40073	1506433811
40058	1506433812
15740	1506433813
40071	1506433813
18940	1506433814
40060	1506433815
40064	1506433816
19220	1506433816
40066	1506433817
3320	1506433817
40066	1506433818
17520	1506433818
40071	1506433819
40079	1506433820
40063	1506433821
40058	1506433822
40065	1506433823
40057	1506433824
40069	1506433825
40082	1506433826
40059	1506433827
40069	1506433828
40067	1506433829
40054	1506433830
8800	1506433830
780	1506433831
40081	1506433831
40073	1506433832
40059	1506433833
40056	1506433834
40068	1506433835
40060	1506433836
40060	1506433837
40061	1506433838
40079	1506433839
40054	1506433840
40053	1506433841
40070	1506433842
40061	1506433843
40065	1506433844
40055	1506433845
40059	1506433846
40055	1506433847
40056	1506433848
40066	1506433849
11780	1506433849
40053	1506433850
40056	1506433851
40068	1506433852
40060	1506433853
40052	1506433854
40063	1506433855
40057	1506433856
40063	1506433857
40063	1506433858
14940	1506433858
40080	1506433859
40067	1506433860
40073	1506433861
40048	1506433862
40077	1506433863
40069	1506433864
40060	1506433865
40059	1506433866
40060	1506433867
40062	1506433868
40061	1506433869
4640	1506433870
40055	1506433870
40056	1506433871
40070	1506433872
40061	1506433873
40071	1506433874
40057	1506433875
40056	1506433876
40063	1506433877
40070	1506433878
40055	1506433879
40062	1506433880
40077	1506433881
40066	1506433882
40058	1506433883
40074	1506433884
40064	1506433885
40064	1506433886
40064	1506433887
40076	1506433888
2340	1506433889
40063	1506433889
11980	1506433890
40063	1506433890
40071	1506433891
40062	1506433892
40056	1506433893
40059	1506433894
40052	1506433896
5860	1506433896
40059	1506433897
40053	1506433898
40061	1506433899
40058	1506433900
40070	1506433901
40063	1506433902
40058	1506433903
40062	1506433904
40064	1506433905
40064	1506433906
40062	1506433907
40069	1506433908
40048	1506433909
40066	1506433910
40065	1506433911
40060	1506433912
40073	1506433913
40068	1506433914
40065	1506433915
40063	1506433916
40063	1506433917
40064	1506433918
40055	1506433919
40056	1506433920
40062	1506433921
40060	1506433922
40077	1506433923
40048	1506433924
40073	1506433925
40064	1506433926
40068	1506433927
40084	1506433928
40081	1506433929
40054	1506433930
40059	1506433931
40065	1506433932
40067	1506433933
40059	1506433934
40061	1506433935
3520	1506433936
40061	1506433936
40070	1506433937
40063	1506433938
40050	1506433939
40058	1506433940
12380	1506433941
40053	1506433941
40061	1506433942
40069	1506433943
40055	1506433944
40063	1506433945
40069	1506433946
40063	1506433947
40070	1506433948
40058	1506433949
40057	1506433950
40073	1506433951
40067	1506433952
40076	1506433953
19700	1506433954
40058	1506433954
580	1506433955
40068	1506433955
40062	1506433956
40063	1506433957
40066	1506433958
40063	1506433959
40054	1506433960
40072	1506433961
40051	1506433962
40051	1506433963
40073	1506433964
40063	1506433965
40056	1506433966
40062	1506433967
40050	1506433968
40063	1506433970
40051	1506433971
40075	1506433972
40058	1506433973
40070	1506433974
40071	1506433975
40052	1506433976
40069	1506433977
40063	1506433978
40059	1506433979
8000	1506433979
40069	1506433980
40066	1506433981
40070	1506433982
40054	1506433983
40070	1506433984
80	1506433984
40058	1506433985
40074	1506433986
40069	1506433987
40052	1506433988
40069	1506433989
40060	1506433990
40075	1506433991
40055	1506433992
40067	1506433993
5020	1506433994
40069	1506433994
40053	1506433995
40058	1506433996
40062	1506433997
40064	1506433998
40060	1506433999
40054	1506434000
40072	1506434001
40070	1506434002
40046	1506434003
40061	1506434004
40056	1506434005
40059	1506434006
40059	1506434007
40076	1506434008
40053	1506434009
40052	1506434010
18060	1506434010
40069	1506434011
40065	1506434012
40075	1506434013
40069	1506434014
40063	1506434015
40069	1506434016
40056	1506434017
40061	1506434018
40061	1506434019
40066	1506434020
40075	1506434021
9960	1506434021
40065	1506434022
40060	1506434023
40064	1506434024
40059	1506434025
40066	1506434026
40073	1506434027
40073	1506434028
40067	1506434029
40058	1506434030
40065	1506434031
40077	1506434032
40054	1506434033
40060	1506434034
40065	1506434035
40072	1506434036
40063	1506434037
40057	1506434038
40057	1506434039
40076	1506434040
40069	1506434041
12340	1506434042
40064	1506434042
1840	1506434043
40066	1506434043
40054	1506434044
40057	1506434045
600	1506434046
40066	1506434046
40064	1506434048
12420	1506434048
40071	1506434049
40065	1506434050
40063	1506434051
40057	1506434052
40072	1506434053
40061	1506434054
40067	1506434055
40056	1506434056
40050	1506434057
40067	1506434058
40057	1506434059
40067	1506434060
40064	1506434061
40063	1506434062
40073	1506434063
40069	1506434064
40056	1506434065
40044	1506434066
40072	1506434067
40064	1506434068
40065	1506434069
40054	1506434070
40079	1506434071
40066	1506434072
40065	1506434073
7900	1506434073
40051	1506434074
40048	1506434075
40074	1506434076
40056	1506434077
40059	1506434078
40081	1506434079
40071	1506434080
40065	1506434081
40055	1506434082
40058	1506434083
40043	1506434084
40066	1506434085
40066	1506434086
14440	1506434087
17860	1506434087
40069	1506434087
40059	1506434088
40068	1506434089
18040	1506434089
40056	1506434090
380	1506434090
40073	1506434091
40071	1506434092
40067	1506434093
40070	1506434094
40066	1506434095
40078	1506434096
40066	1506434097
40058	1506434098
40056	1506434099
40067	1506434100
40064	1506434101
6340	1506434102
40052	1506434102
40063	1506434103
40064	1506434104
40060	1506434105
5060	1506434105
40064	1506434106
40057	1506434107
40052	1506434108
40050	1506434109
40051	1506434110
40053	1506434111
1420	1506434112
17480	1506434112
40074	1506434112
40059	1506434113
40064	1506434114
40060	1506434115
820	1506434116
40056	1506434116
40066	1506434117
40060	1506434118
40055	1506434119
40068	1506434120
40067	1506434121
40050	1506434122
40066	1506434123
40053	1506434124
40057	1506434125
40068	1506434127
40064	1506434128
40050	1506434129
40070	1506434130
40079	1506434131
40059	1506434132
40081	1506434133
40065	1506434134
40064	1506434135
40058	1506434136
40071	1506434137
40073	1506434138
40052	1506434139
40062	1506434140
40073	1506434141
40056	1506434142
40075	1506434143
40069	1506434144
40053	1506434145
680	1506434145
40049	1506434146
40051	1506434147
40062	1506434148
40050	1506434149
40059	1506434150
40061	1506434151
40058	1506434152
40067	1506434153
40059	1506434154
40068	1506434155
40066	1506434156
40055	1506434157
40075	1506434158
40061	1506434159
40072	1506434160
40063	1506434161
40067	1506434162
40081	1506434163
40055	1506434164
40061	1506434165
40066	1506434166
40056	1506434167
40079	1506434168
40056	1506434169
40065	1506434170
40064	1506434171
15760	1506434172
40061	1506434172
40057	1506434173
40062	1506434174
40074	1506434175
8040	1506434175
40078	1506434176
18720	1506434177
40057	1506434177
40070	1506434178
40073	1506434179
40068	1506434180
40060	1506434181
40059	1506434182
3300	1506434183
10520	1506434183
40062	1506434183
40048	1506434184
40051	1506434185
40055	1506434186
40060	1506434187
40072	1506434188
40056	1506434189
480	1506434190
40075	1506434190
40067	1506434191
4040	1506434192
40061	1506434192
40067	1506434193
40055	1506434194
17020	1506434195
40060	1506434195
40053	1506434196
40071	1506434197
40055	1506434198
40053	1506434199
40072	1506434200
40070	1506434201
40057	1506434202
40066	1506434203
40059	1506434205
40061	1506434206
40073	1506434207
40052	1506434208
40056	1506434209
40071	1506434210
40071	1506434211
40073	1506434212
40081	1506434213
40062	1506434214
40072	1506434215
240	1506434215
40058	1506434216
40063	1506434217
40069	1506434218
40058	1506434219
40067	1506434220
40074	1506434221
40067	1506434222
40063	1506434223
40052	1506434224
40055	1506434225
40058	1506434226
40060	1506434227
40059	1506434228
40053	1506434229
40061	1506434230
40056	1506434231
40052	1506434232
40061	1506434233
40057	1506434234
40060	1506434235
220	1506434235
40066	1506434236
40062	1506434237
40057	1506434238
40061	1506434239
40058	1506434240
40062	1506434241
40057	1506434242
14040	1506434243
40070	1506434243
40058	1506434244
40045	1506434245
40048	1506434246
14600	1506434247
40067	1506434247
40069	1506434248
40065	1506434249
40060	1506434250
14220	1506434250
40073	1506434251
40058	1506434252
40059	1506434253
3500	1506434254
40052	1506434254
40072	1506434255
40059	1506434256
40054	1506434257
40074	1506434258
19520	1506434259
40077	1506434259
40057	1506434260
40073	1506434261
40071	1506434262
40062	1506434263
40065	1506434264
40065	1506434265
40077	1506434266
40061	1506434267
40056	1506434268
40063	1506434269
40061	1506434270
40063	1506434271
40076	1506434272
40058	1506434273
13520	1506434274
40053	1506434274
40059	1506434275
40052	1506434276
40069	1506434277
40056	1506434278
19660	1506434279
40076	1506434279
40055	1506434281
40059	1506434282
40059	1506434283
40059	1506434284
40069	1506434285
40054	1506434286
40066	1506434287
40060	1506434288
40056	1506434289
40057	1506434290
40059	1506434291
40057	1506434292
40064	1506434293
40063	1506434294
40056	1506434295
40058	1506434296
40061	1506434297
40060	1506434298
40053	1506434299
40052	1506434300
40049	1506434301
40054	1506434302
40046	1506434303
40059	1506434304
40081	1506434305
40063	1506434306
40065	1506434307
40056	1506434308
40067	1506434309
40071	1506434310
40059	1506434311
40070	1506434312
40054	1506434313
40055	1506434314
40069	1506434315
40055	1506434316
40062	1506434317
40066	1506434318
40056	1506434319
40071	1506434320
360	1506434321
40051	1506434321
40055	1506434322
40055	1506434323
40059	1506434324
40062	1506434325
40070	1506434326
40066	1506434327
40066	1506434328
40067	1506434329
40057	1506434330
8600	1506434331
40072	1506434331
40056	1506434332
40058	1506434333
40067	1506434334
40066	1506434335
40079	1506434336
40077	1506434337
40070	1506434338
40062	1506434339
2540	1506434340
40063	1506434340
40065	1506434341
40051	1506434342
40063	1506434343
40056	1506434344
40068	1506434345
40051	1506434346
40061	1506434347
40056	1506434348
40060	1506434349
40070	1506434350
40054	1506434351
40062	1506434352
40072	1506434353
40056	1506434354
40067	1506434355
40071	1506434356
40063	1506434358
